               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 104,            0.029026,            0.011672,            0.021776,             0.64365,             0.82084,             0.82672,             0.52541,            0.022673,           0.0043293,            0.010675,          0.00048168,          0.00048168,          0.00048168
                 105,            0.026497,             0.01156,            0.020733,             0.83214,             0.80764,              0.8361,             0.51795,            0.023216,           0.0042574,           0.0081532,          0.00047392,          0.00047392,          0.00047392
                 106,            0.029849,            0.011401,            0.023413,             0.81122,             0.79112,             0.81767,             0.54982,            0.018802,           0.0041536,            0.011967,          0.00046616,          0.00046616,          0.00046616
                 107,            0.028411,            0.012199,            0.021681,             0.72892,             0.79445,             0.84981,             0.46948,            0.025804,           0.0041524,             0.01223,          0.00045842,          0.00045842,          0.00045842
                 108,            0.027766,             0.01104,            0.023328,             0.73761,             0.82815,             0.86269,             0.60495,            0.018768,           0.0040197,           0.0095861,          0.00045068,          0.00045068,          0.00045068
                 109,            0.027869,            0.011733,            0.021943,             0.84751,             0.81393,             0.88565,              0.5762,            0.019621,           0.0039916,           0.0093994,          0.00044296,          0.00044296,          0.00044296
                 110,            0.029798,             0.01353,            0.023424,             0.77841,             0.84136,             0.86483,             0.57667,            0.017922,           0.0038021,           0.0091382,          0.00043525,          0.00043525,          0.00043525
                 111,            0.027829,            0.010972,            0.019865,             0.81569,             0.84061,             0.88858,             0.55937,            0.019831,            0.003817,           0.0098243,          0.00042756,          0.00042756,          0.00042756
                 112,            0.027951,            0.012196,            0.021732,             0.74502,             0.81323,              0.8521,             0.57043,            0.018118,           0.0039636,            0.009347,           0.0004199,           0.0004199,           0.0004199
                 113,            0.029061,             0.01303,            0.023786,             0.86955,              0.8426,             0.88842,              0.5828,            0.021041,           0.0040805,           0.0077629,          0.00041225,          0.00041225,          0.00041225
                 114,            0.027869,            0.011343,            0.019327,             0.89586,             0.83942,             0.90875,              0.5371,            0.023628,           0.0040219,           0.0065943,          0.00040462,          0.00040462,          0.00040462
                 115,            0.027554,            0.010817,            0.021398,             0.82346,              0.8486,             0.89135,             0.49863,            0.025712,           0.0041974,           0.0069709,          0.00039702,          0.00039702,          0.00039702
                 116,             0.02704,            0.010562,            0.018576,             0.84123,              0.8566,             0.90516,              0.4961,            0.025774,           0.0041152,           0.0067076,          0.00038944,          0.00038944,          0.00038944
                 117,            0.026262,            0.010812,            0.017694,             0.80044,              0.8566,             0.91335,             0.61059,            0.021109,           0.0039885,           0.0059853,           0.0003819,           0.0003819,           0.0003819
                 118,            0.028661,            0.011989,            0.020112,             0.68706,               0.858,             0.87787,             0.55219,            0.020514,           0.0040088,           0.0081012,          0.00037438,          0.00037438,          0.00037438
                 119,            0.027159,            0.011048,            0.021098,             0.86304,             0.85196,             0.90166,             0.60314,             0.01903,           0.0041957,           0.0066719,           0.0003669,           0.0003669,           0.0003669
                 120,            0.026014,            0.010962,              0.0191,             0.83873,             0.84422,             0.89626,             0.64692,            0.016939,           0.0041387,           0.0065701,          0.00035945,          0.00035945,          0.00035945
                 121,            0.027971,            0.010906,            0.019038,              0.8627,              0.7616,             0.85681,             0.53317,            0.019956,           0.0041523,           0.0084899,          0.00035204,          0.00035204,          0.00035204
                 122,            0.026786,            0.010596,            0.017527,               0.701,             0.76796,             0.81888,             0.58791,            0.015734,           0.0039691,            0.010874,          0.00034466,          0.00034466,          0.00034466
                 123,            0.028006,            0.011214,            0.019364,             0.73036,             0.79548,             0.84134,             0.47934,            0.022673,           0.0040351,           0.0089672,          0.00033732,          0.00033732,          0.00033732
                 124,            0.026643,            0.011533,            0.017323,              0.6882,             0.85074,             0.87781,              0.5989,            0.017971,           0.0041655,           0.0078342,          0.00033003,          0.00033003,          0.00033003
