               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.034692,            0.012666,            0.024952,             0.64667,             0.98485,             0.92616,              0.4093,            0.026336,           0.0048249,            0.013448,          0.00055932,          0.00055932,          0.00055932
                  95,            0.037998,            0.013951,            0.020447,             0.62684,             0.98485,             0.87999,             0.39099,            0.026287,           0.0046148,            0.012711,          0.00055158,          0.00055158,          0.00055158
                  96,            0.033639,            0.010812,              0.0194,             0.65208,             0.98485,             0.88948,             0.45272,            0.024395,           0.0045443,            0.012732,          0.00054384,          0.00054384,          0.00054384
                  97,            0.035317,            0.011903,            0.021706,             0.61024,             0.98485,             0.92602,             0.52597,            0.023482,           0.0044191,            0.012652,          0.00053608,          0.00053608,          0.00053608
                  98,            0.033178,            0.012346,            0.020576,             0.59968,             0.90152,             0.87553,             0.42919,             0.02665,           0.0045075,            0.013207,          0.00052832,          0.00052832,          0.00052832
                  99,            0.033664,            0.011087,            0.019596,             0.55838,             0.81818,             0.78486,             0.34474,            0.028027,           0.0045719,            0.013757,          0.00052055,          0.00052055,          0.00052055
                 100,            0.036135,           0.0099735,             0.01885,             0.51188,             0.81818,             0.76429,             0.35229,            0.027612,           0.0044723,            0.014868,          0.00051278,          0.00051278,          0.00051278
                 101,            0.033302,            0.011159,            0.017624,             0.52536,             0.81818,              0.7693,              0.3881,            0.024638,           0.0044541,            0.015584,            0.000505,            0.000505,            0.000505
                 102,             0.03572,            0.010744,            0.019007,              0.5779,             0.90152,             0.85143,             0.43026,            0.023714,           0.0045321,            0.014313,          0.00049722,          0.00049722,          0.00049722
                 103,             0.03638,           0.0097452,            0.020954,             0.73225,             0.98051,             0.92625,             0.44355,            0.026318,           0.0044775,            0.012588,          0.00048945,          0.00048945,          0.00048945
                 104,            0.039899,            0.013197,            0.022659,              0.6922,             0.98307,             0.92616,             0.38932,            0.027962,           0.0044076,            0.011877,          0.00048168,          0.00048168,          0.00048168
                 105,            0.034795,            0.011249,            0.018287,             0.76189,             0.81818,             0.89807,             0.41078,            0.026518,           0.0044799,              0.0116,          0.00047392,          0.00047392,          0.00047392
                 106,            0.033631,            0.011907,            0.019239,             0.77631,             0.81818,             0.85883,             0.40281,            0.025133,            0.004576,            0.011552,          0.00046616,          0.00046616,          0.00046616
                 107,            0.036008,            0.010017,            0.020024,             0.76638,             0.81818,             0.88051,             0.40805,            0.026233,           0.0045626,            0.011728,          0.00045842,          0.00045842,          0.00045842
                 108,            0.033608,             0.01186,            0.017792,             0.64571,             0.90152,             0.93139,             0.43714,            0.029514,            0.004353,            0.011909,          0.00045068,          0.00045068,          0.00045068
                 109,            0.034345,           0.0099752,            0.027065,             0.69277,             0.98485,             0.96437,             0.45064,            0.028437,           0.0042632,            0.011904,          0.00044296,          0.00044296,          0.00044296
                 110,            0.035932,            0.010488,            0.021267,             0.70906,             0.98485,             0.94795,             0.48445,            0.024635,           0.0043185,            0.011952,          0.00043525,          0.00043525,          0.00043525
                 111,            0.032965,            0.010127,            0.018749,             0.67138,             0.98485,             0.92711,             0.45982,            0.023976,           0.0043781,            0.012246,          0.00042756,          0.00042756,          0.00042756
                 112,            0.034411,            0.010825,            0.019124,             0.68307,             0.98485,             0.95419,             0.48593,            0.024695,           0.0043364,            0.012123,           0.0004199,           0.0004199,           0.0004199
                 113,            0.036623,           0.0099872,            0.018825,             0.63318,             0.98485,             0.85646,             0.48051,            0.024043,           0.0044041,            0.012411,          0.00041225,          0.00041225,          0.00041225
                 114,            0.036423,            0.010219,            0.015025,             0.62262,             0.81818,             0.79404,             0.42306,            0.023627,           0.0046954,            0.013645,          0.00040462,          0.00040462,          0.00040462
                 115,            0.036872,            0.012692,            0.019221,               0.642,             0.84963,             0.78327,             0.44899,            0.022478,           0.0047524,             0.01506,          0.00039702,          0.00039702,          0.00039702
                 116,            0.032747,           0.0096632,            0.017158,             0.63669,             0.81818,             0.78488,             0.43579,            0.022919,           0.0045912,            0.013763,          0.00038944,          0.00038944,          0.00038944
                 117,            0.034624,             0.01155,            0.018092,             0.62283,             0.98485,             0.88465,             0.45177,            0.026312,           0.0045867,            0.012107,           0.0003819,           0.0003819,           0.0003819
                 118,            0.031453,            0.010147,            0.014516,             0.67673,             0.98485,             0.96072,             0.47368,            0.026958,           0.0046225,            0.012342,          0.00037438,          0.00037438,          0.00037438
                 119,            0.035083,             0.01309,            0.021792,              0.6468,             0.98485,             0.96985,              0.4972,            0.026173,           0.0045631,             0.01317,           0.0003669,           0.0003669,           0.0003669
                 120,            0.031412,            0.011127,            0.019645,             0.66501,             0.98485,             0.98266,             0.47855,            0.026696,           0.0043595,            0.012128,          0.00035945,          0.00035945,          0.00035945
                 121,             0.03268,            0.011379,            0.015762,             0.71197,             0.98485,             0.98344,             0.41688,            0.028559,           0.0042932,            0.011285,          0.00035204,          0.00035204,          0.00035204
                 122,            0.032663,           0.0099753,            0.017387,             0.71551,             0.98485,             0.97573,             0.43751,            0.027919,           0.0043054,            0.010612,          0.00034466,          0.00034466,          0.00034466
                 123,            0.032846,             0.01176,            0.018159,             0.72575,             0.98485,             0.95851,             0.44672,            0.026504,           0.0043316,            0.010278,          0.00033732,          0.00033732,          0.00033732
                 124,            0.034448,           0.0099245,            0.015815,             0.72613,             0.98485,             0.98423,             0.42262,            0.028348,           0.0043881,            0.010075,          0.00033003,          0.00033003,          0.00033003
                 125,             0.03007,           0.0081252,            0.014798,             0.66014,             0.95152,             0.96038,             0.41624,            0.029049,           0.0044913,            0.010217,          0.00032278,          0.00032278,          0.00032278
                 126,            0.034656,            0.012495,            0.015046,             0.61925,             0.95152,             0.89183,             0.39554,            0.028869,           0.0044501,            0.010809,          0.00031557,          0.00031557,          0.00031557
                 127,            0.032632,            0.011352,            0.015313,             0.66386,             0.98485,             0.96992,             0.45647,            0.027217,           0.0043082,            0.010502,          0.00030841,          0.00030841,          0.00030841
                 128,            0.033404,            0.010709,            0.013344,             0.69407,             0.98485,             0.93823,             0.45882,            0.026714,           0.0041709,            0.010257,           0.0003013,           0.0003013,           0.0003013
                 129,            0.036643,            0.010407,            0.017046,             0.74607,             0.98485,             0.92816,             0.43415,            0.026362,           0.0041251,            0.010099,          0.00029424,          0.00029424,          0.00029424
                 130,            0.034805,            0.010939,             0.01615,             0.72671,             0.98485,             0.92778,             0.40901,            0.026878,           0.0041909,            0.010382,          0.00028723,          0.00028723,          0.00028723
                 131,            0.033094,            0.010511,            0.017499,             0.69901,             0.98485,             0.91672,             0.38973,            0.028843,           0.0041907,            0.011488,          0.00028027,          0.00028027,          0.00028027
                 132,            0.032068,           0.0095744,            0.016333,             0.70346,             0.98485,             0.93917,             0.44609,            0.028333,           0.0041976,             0.01109,          0.00027337,          0.00027337,          0.00027337
                 133,            0.033434,             0.01088,            0.012913,             0.74716,             0.98485,               0.952,             0.46427,            0.026259,           0.0042734,           0.0097359,          0.00026653,          0.00026653,          0.00026653
                 134,            0.034498,           0.0098404,            0.014452,             0.81046,             0.98485,             0.94231,             0.48703,            0.024706,           0.0043855,           0.0093834,          0.00025975,          0.00025975,          0.00025975
                 135,            0.032898,            0.011814,            0.014526,             0.81282,             0.98485,             0.92958,             0.49808,            0.024483,            0.004355,           0.0097145,          0.00025302,          0.00025302,          0.00025302
