               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 113,            0.027791,            0.003849,            0.028088,             0.28492,              0.7963,             0.51551,             0.23964,            0.028239,           0.0041394,            0.020766,           0.0046568,           0.0046568,           0.0046568
                 114,            0.027455,           0.0036125,            0.027775,             0.29499,              0.7037,             0.55174,             0.25495,            0.029795,           0.0034352,            0.021642,           0.0045875,           0.0045875,           0.0045875
                 115,            0.029152,           0.0036661,            0.031003,             0.17368,             0.90741,              0.4463,             0.20603,            0.027489,           0.0032903,            0.022448,           0.0045184,           0.0045184,           0.0045184
                 116,            0.026368,           0.0037629,            0.027942,             0.39094,             0.68519,             0.45253,             0.24006,            0.026937,           0.0034073,            0.021219,           0.0044495,           0.0044495,           0.0044495
                 117,            0.027241,           0.0038958,            0.029925,             0.35528,             0.66667,             0.39329,             0.17526,             0.03187,           0.0042469,            0.021693,           0.0043809,           0.0043809,           0.0043809
                 118,             0.02974,           0.0036322,            0.029014,             0.43005,             0.46296,             0.41611,             0.17846,              0.0333,           0.0040064,            0.026164,           0.0043126,           0.0043126,           0.0043126
                 119,            0.026076,           0.0036721,            0.027063,            0.044357,             0.41667,             0.27667,            0.084083,            0.038586,           0.0041132,            0.033495,           0.0042445,           0.0042445,           0.0042445
                 120,            0.029679,           0.0037237,              0.0298,             0.28026,             0.47487,             0.36643,             0.08568,            0.041291,           0.0037538,            0.029578,           0.0041768,           0.0041768,           0.0041768
                 121,            0.028246,           0.0036018,            0.030473,             0.14895,             0.61385,             0.28424,            0.065749,            0.044057,           0.0034345,            0.022256,           0.0041094,           0.0041094,           0.0041094
                 122,             0.02884,           0.0036812,            0.030157,             0.20947,             0.86878,             0.38752,            0.098957,            0.040712,            0.003227,            0.020957,           0.0040424,           0.0040424,           0.0040424
                 123,            0.027028,           0.0035078,            0.026829,             0.21741,             0.86549,             0.47576,             0.21096,             0.03357,           0.0030782,            0.019704,           0.0039757,           0.0039757,           0.0039757
                 124,            0.026619,           0.0033975,            0.028089,             0.18596,             0.84606,             0.43432,             0.18223,            0.033918,           0.0032489,            0.020424,           0.0039094,           0.0039094,           0.0039094
                 125,            0.029852,           0.0035288,            0.029272,             0.29337,              0.7963,             0.44055,             0.15554,            0.035471,           0.0033597,            0.020977,           0.0038434,           0.0038434,           0.0038434
                 126,            0.029851,           0.0037191,            0.028705,             0.31404,             0.88889,             0.44507,             0.19913,            0.029322,            0.003092,            0.019824,           0.0037779,           0.0037779,           0.0037779
                 127,            0.027983,           0.0034445,            0.029907,             0.29726,             0.87037,             0.45048,             0.22132,            0.025075,           0.0031014,            0.019865,           0.0037128,           0.0037128,           0.0037128
                 128,            0.027168,           0.0036603,            0.027335,             0.30953,             0.85185,              0.4288,             0.21149,            0.026085,           0.0031948,            0.020056,           0.0036482,           0.0036482,           0.0036482
                 129,            0.024746,           0.0034771,            0.027902,             0.33238,             0.88889,             0.47307,              0.2872,            0.023234,           0.0032018,            0.020147,            0.003584,            0.003584,            0.003584
                 130,            0.027329,           0.0035897,            0.029825,             0.46749,             0.53333,             0.45964,             0.19376,            0.029679,           0.0037953,             0.01989,           0.0035203,           0.0035203,           0.0035203
                 131,            0.026798,           0.0035999,            0.028385,             0.10196,             0.48148,             0.24792,            0.089349,            0.045461,           0.0041852,            0.020524,            0.003457,            0.003457,            0.003457
                 132,            0.027906,           0.0035766,            0.028358,             0.11309,             0.51852,             0.29059,              0.1384,             0.04133,           0.0043851,            0.020625,           0.0033943,           0.0033943,           0.0033943
                 133,            0.027401,           0.0038203,            0.028278,             0.29785,             0.70985,             0.42263,             0.21852,            0.029183,           0.0040089,            0.019628,           0.0033321,           0.0033321,           0.0033321
                 134,            0.027472,           0.0035861,            0.027188,             0.31372,             0.88889,             0.46706,             0.29737,            0.021039,           0.0032104,            0.019245,           0.0032704,           0.0032704,           0.0032704
                 135,            0.030341,           0.0034724,            0.028039,             0.38334,             0.87037,             0.61244,             0.37225,            0.022409,           0.0029794,            0.019457,           0.0032093,           0.0032093,           0.0032093
