               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.032201,           0.0035605,           0.0010612,             0.43213,             0.49899,             0.42788,             0.16131,            0.046101,           0.0035667,            0.057808,           0.0033943,           0.0033943,           0.0033943
                 133,            0.031371,            0.003574,           0.0013101,             0.54165,             0.47765,             0.48917,             0.16125,            0.048805,           0.0037931,            0.052503,           0.0033321,           0.0033321,           0.0033321
                 134,            0.030214,           0.0035616,           0.0013441,              0.4633,              0.5988,             0.47087,             0.15313,             0.04735,           0.0035753,            0.054103,           0.0032704,           0.0032704,           0.0032704
                 135,             0.03002,           0.0035858,           0.0011342,             0.57745,             0.52554,             0.54158,             0.19073,            0.045868,            0.003556,            0.048611,           0.0032093,           0.0032093,           0.0032093
                 136,            0.030113,           0.0036466,           0.0010405,             0.57512,             0.43097,             0.43334,              0.1437,            0.050632,           0.0035707,            0.056158,           0.0031488,           0.0031488,           0.0031488
                 137,            0.030591,           0.0036345,           0.0013265,              0.5486,             0.43071,             0.44506,             0.14926,            0.048531,           0.0035502,            0.056461,           0.0030888,           0.0030888,           0.0030888
                 138,            0.031077,           0.0035443,           0.0013667,             0.51886,             0.61463,              0.5843,             0.20386,            0.050672,           0.0036306,            0.054351,           0.0030294,           0.0030294,           0.0030294
                 139,            0.032019,           0.0035935,           0.0011316,             0.47902,                0.46,             0.44877,             0.16158,            0.052776,           0.0036413,            0.055445,           0.0029706,           0.0029706,           0.0029706
                 140,            0.029712,            0.003518,           0.0009424,             0.61111,             0.38123,              0.4628,             0.17314,            0.047397,           0.0037132,            0.056686,           0.0029125,           0.0029125,           0.0029125
                 141,            0.030278,           0.0035056,           0.0011977,             0.51008,             0.47412,             0.45545,             0.13575,            0.049756,            0.003576,              0.0611,            0.002855,            0.002855,            0.002855
                 142,            0.029475,           0.0035414,          0.00095783,             0.60464,                0.36,             0.40494,             0.12624,            0.051338,           0.0036835,            0.061291,           0.0027981,           0.0027981,           0.0027981
                 143,            0.029485,           0.0035443,           0.0015417,             0.64375,             0.34235,                 0.4,             0.12186,            0.050422,           0.0036363,            0.062964,           0.0027419,           0.0027419,           0.0027419
                 144,            0.029385,           0.0034677,           0.0010498,             0.70307,             0.44682,             0.48072,             0.16285,            0.046967,           0.0036581,            0.057967,           0.0026864,           0.0026864,           0.0026864
                 145,            0.029723,           0.0035303,            0.001054,             0.58674,             0.37064,             0.43846,             0.14088,            0.048853,            0.003583,            0.061436,           0.0026316,           0.0026316,           0.0026316
                 146,            0.030691,           0.0035333,           0.0009515,             0.52358,             0.46312,             0.43781,             0.14747,            0.048453,           0.0035186,            0.056582,           0.0025775,           0.0025775,           0.0025775
                 147,            0.030023,           0.0034899,           0.0014437,             0.50429,             0.52561,             0.50236,             0.18481,             0.04632,           0.0036378,            0.057758,           0.0025241,           0.0025241,           0.0025241
                 148,            0.028915,           0.0035471,           0.0013712,             0.33424,             0.54164,             0.40196,              0.1349,            0.050282,           0.0036369,            0.060761,           0.0024714,           0.0024714,           0.0024714
                 149,             0.02956,           0.0035276,          0.00073812,             0.42068,             0.43609,              0.4451,             0.15945,            0.047701,           0.0036895,            0.060061,           0.0024195,           0.0024195,           0.0024195
                 150,             0.02858,           0.0035633,          0.00077704,             0.42407,             0.52838,             0.47541,             0.16638,            0.047727,           0.0036269,            0.057726,           0.0023684,           0.0023684,           0.0023684
                 151,            0.028855,           0.0034982,          0.00065822,              0.5069,             0.60274,             0.54643,             0.21811,            0.046941,           0.0035954,            0.056342,            0.002318,            0.002318,            0.002318
