               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.040001,           0.0058246,            0.024978,             0.48641,             0.33283,             0.32442,            0.051842,            0.046202,            0.005864,             0.01806,           0.0039757,           0.0039757,           0.0039757
                 124,            0.042126,           0.0060349,            0.024156,             0.50148,              0.4723,              0.3016,            0.051483,            0.047422,           0.0058826,            0.019143,           0.0039094,           0.0039094,           0.0039094
                 125,            0.036671,           0.0058753,            0.021481,             0.48418,             0.52727,             0.34291,            0.056912,            0.047291,           0.0064701,            0.020226,           0.0038434,           0.0038434,           0.0038434
                 126,             0.03838,           0.0056857,            0.023317,             0.53424,             0.54545,             0.44377,            0.087034,            0.047613,           0.0054607,            0.020034,           0.0037779,           0.0037779,           0.0037779
                 127,            0.036557,           0.0057582,            0.022025,             0.44626,             0.47222,             0.38251,             0.08863,            0.051141,           0.0043459,            0.020726,           0.0037128,           0.0037128,           0.0037128
                 128,             0.03924,           0.0057166,            0.025636,             0.42467,             0.32222,             0.30492,             0.05395,            0.054752,           0.0035915,            0.021508,           0.0036482,           0.0036482,           0.0036482
                 129,            0.040142,           0.0056692,            0.023857,           0.0059794,             0.36667,             0.17041,            0.034137,             0.05928,           0.0034353,            0.025026,            0.003584,            0.003584,            0.003584
                 130,            0.040947,           0.0063089,            0.023442,           0.0053078,             0.48333,             0.16984,            0.039408,            0.061175,           0.0038532,            0.027801,           0.0035203,           0.0035203,           0.0035203
                 131,             0.03817,           0.0061951,            0.021137,           0.0030433,             0.45556,            0.019745,           0.0043686,            0.062948,            0.005386,            0.026968,            0.003457,            0.003457,            0.003457
                 132,            0.039077,           0.0059028,            0.022293,             0.60062,             0.30556,             0.30901,            0.049536,            0.054677,           0.0040855,            0.018495,           0.0033943,           0.0033943,           0.0033943
                 133,            0.038281,           0.0058711,             0.02342,              0.3015,            0.066667,              0.1946,            0.046439,            0.044724,           0.0056076,            0.021097,           0.0033321,           0.0033321,           0.0033321
                 134,            0.043904,           0.0061472,            0.026497,             0.33348,             0.43182,             0.25889,            0.054173,            0.045246,           0.0046743,            0.017086,           0.0032704,           0.0032704,           0.0032704
                 135,            0.037633,           0.0061158,            0.022316,             0.77961,             0.33333,               0.206,            0.042033,            0.053704,           0.0058199,            0.019117,           0.0032093,           0.0032093,           0.0032093
                 136,             0.03773,           0.0059311,            0.023018,             0.74906,             0.30204,              0.1244,             0.01597,            0.056455,            0.010884,            0.021629,           0.0031488,           0.0031488,           0.0031488
                 137,            0.041003,           0.0061284,            0.024721,              0.5831,             0.30556,              0.1584,            0.033501,            0.053057,           0.0073446,            0.019745,           0.0030888,           0.0030888,           0.0030888
                 138,            0.038891,           0.0058731,            0.020124,              0.6256,             0.37879,             0.34598,             0.07603,             0.04627,           0.0046129,            0.016118,           0.0030294,           0.0030294,           0.0030294
                 139,            0.041023,           0.0060039,            0.025083,             0.60927,             0.39394,             0.35777,            0.085246,            0.045503,           0.0061523,            0.016329,           0.0029706,           0.0029706,           0.0029706
                 140,            0.042651,           0.0059633,            0.026308,             0.62536,             0.36364,             0.24927,            0.073241,            0.044873,            0.013469,            0.017835,           0.0029125,           0.0029125,           0.0029125
                 141,            0.041305,           0.0058026,            0.025902,             0.60511,             0.33586,             0.20424,            0.063082,            0.044762,            0.018779,            0.017899,            0.002855,            0.002855,            0.002855
                 142,            0.038386,           0.0061532,            0.022788,             0.58903,             0.33586,             0.21085,            0.068087,            0.045248,            0.014848,            0.018169,           0.0027981,           0.0027981,           0.0027981
                 143,            0.039512,           0.0060528,            0.022788,             0.61141,             0.33333,             0.20566,            0.065638,            0.043336,           0.0068453,            0.017355,           0.0027419,           0.0027419,           0.0027419
                 144,            0.038517,            0.005817,            0.023516,             0.53961,             0.57576,             0.33005,            0.079941,            0.042822,           0.0042711,            0.015503,           0.0026864,           0.0026864,           0.0026864
                 145,            0.038008,           0.0058065,            0.024158,             0.06671,             0.89596,             0.28645,            0.059843,            0.043465,           0.0049334,            0.021335,           0.0026316,           0.0026316,           0.0026316
                 146,            0.039824,           0.0057645,            0.024342,            0.080219,                 0.8,             0.24932,            0.049218,             0.04616,           0.0050722,            0.023924,           0.0025775,           0.0025775,           0.0025775
                 147,            0.041338,           0.0062312,            0.024426,            0.051228,             0.77222,             0.22098,            0.040221,            0.045862,           0.0049454,            0.022834,           0.0025241,           0.0025241,           0.0025241
                 148,            0.040181,            0.006174,            0.024319,             0.34129,             0.48434,             0.26374,            0.053958,            0.043681,           0.0045341,            0.016631,           0.0024714,           0.0024714,           0.0024714
                 149,            0.041074,           0.0058064,            0.023033,             0.69933,             0.43939,             0.46719,             0.10065,            0.042755,           0.0047932,             0.01481,           0.0024195,           0.0024195,           0.0024195
                 150,            0.038873,           0.0056863,            0.024875,             0.68638,             0.39095,             0.43342,            0.098528,            0.043981,           0.0048359,            0.015445,           0.0023684,           0.0023684,           0.0023684
                 151,            0.040267,           0.0057748,            0.027356,             0.69172,             0.39394,             0.40074,            0.066758,            0.046079,           0.0044674,            0.015214,            0.002318,            0.002318,            0.002318
                 152,            0.038327,           0.0059892,            0.021953,             0.45006,             0.32071,             0.27463,            0.050592,            0.046338,           0.0045595,            0.016765,           0.0022684,           0.0022684,           0.0022684
                 153,            0.039663,           0.0059649,             0.02493,             0.43543,             0.29293,             0.24479,            0.053729,            0.045911,           0.0047678,            0.016887,           0.0022196,           0.0022196,           0.0022196
                 154,            0.035136,           0.0061219,            0.022133,             0.66782,             0.37879,             0.40315,            0.084018,            0.046472,           0.0064674,            0.017259,           0.0021717,           0.0021717,           0.0021717
                 155,            0.039147,           0.0059589,            0.023657,             0.60759,             0.34848,             0.28869,            0.064704,            0.045577,           0.0090096,            0.019912,           0.0021245,           0.0021245,           0.0021245
                 156,            0.037367,           0.0058919,            0.025697,             0.59276,             0.34848,             0.25868,            0.069357,            0.044016,            0.008115,            0.019111,           0.0020782,           0.0020782,           0.0020782
                 157,            0.036871,           0.0056034,            0.021594,             0.59689,             0.36711,             0.27885,            0.070051,            0.043038,           0.0067505,            0.017239,           0.0020327,           0.0020327,           0.0020327
                 158,            0.040701,           0.0057205,            0.023788,              0.6397,             0.43939,             0.25781,            0.067435,            0.041429,           0.0063179,             0.01599,           0.0019881,           0.0019881,           0.0019881
                 159,            0.038513,           0.0059057,            0.023725,             0.49105,             0.60606,             0.35304,            0.062994,            0.042179,            0.005143,            0.014227,           0.0019443,           0.0019443,           0.0019443
                 160,             0.04066,            0.006014,            0.023094,             0.46425,             0.37576,             0.32581,            0.062181,            0.043283,           0.0045729,            0.014496,           0.0019014,           0.0019014,           0.0019014
